accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-17 11:58:47.364,4091,HTTP,172.113.97.114,2179,Android App,68,Female,CA,Premium,English,600.16,No,0,Cash
2017-03-17 11:58:56.457,3539,HTTP,172.115.50.44,3185,Android App,62,Male,IT,Premium,English,121.98,No,0,Credit Card
2017-03-17 11:58:56.457,2211,HTTP,172.12.110.104,2267,Android App,29,Female,IT,Premium,English,1500.4,No,0,Credit Card
2017-03-17 11:59:05.245,4455,HTTP,172.125.252.8,3185,Android App,29,Female,PL,Premium,English,107.52,No,0,Cash
2017-03-17 11:59:05.245,4147,HTTP,172.125.252.8,2163,Android App,58,Male,JP,Premium,English,10.46,No,0,Cash
2017-03-17 11:59:13.988,4251,HTTP,172.14.129.83,3185,Android App,58,Female,IT,Premium,English,121.98,No,0,Debit Card
2017-03-17 11:59:13.988,1507,HTTP,172.14.16.90,2267,Android App,64,Male,CN,Premium,English,1500.4,No,0,Cash
2017-03-17 11:59:23.321,4482,HTTP,172.14.254.14,3185,Android App,35,Male,US,Premium,English,2400.68,No,0,Cash
2017-03-17 11:59:23.321,1535,HTTP,172.218.204.192,2163,Android App,28,Female,US,Premium,English,2400.68,No,0,Debit Card
2017-03-17 11:59:33.060,2298,HTTP,172.218.31.37,3185,Android App,49,Male,US,Premium,English,26.15,No,0,Others
2017-03-17 11:59:33.060,2602,HTTP,172.219.182.241,2267,Chrome,28,Female,SE,Premium,English,0,Yes,7.322,Credit Card
2017-03-17 11:59:42.688,1649,HTTP,172.241.172.200,3185,Mozilla Firefox,21,Female,RU,Premium,German,1500.4,No,0,Debit Card
2017-03-17 11:59:42.688,2284,HTTP,172.241.20.160,2267,Mozilla Firefox,42,Male,CN,Premium,English,121.98,No,0,Cash
2017-03-17 12:02:56.670,4976,HTTP,172.242.100.185,40,Mozilla Firefox,28,Female,NO,Premium,English,1500.4,No,0,Credit Card
2017-03-17 12:02:56.670,3669,HTTP,172.243.253.238,46,Mozilla Firefox,28,Male,IN,Premium,English,1500.4,No,0,Cash
2017-03-17 11:59:51.817,1657,HTTP,172.245.10.170,3185,Mozilla Firefox,40,Female,IT,Premium,English,1500.4,No,0,Credit Card
2017-03-17 11:59:51.817,3729,HTTP,172.245.10.170,2267,Mozilla Firefox,53,Male,IT,Premium,English,26.15,No,0,Cash
2017-03-17 12:00:01.518,4276,HTTP,172.245.103.61,3185,Mozilla Firefox,50,Female,PL,Premium,English,121.98,No,0,Credit Card
2017-03-17 12:00:01.518,2115,HTTP,172.245.103.50,2267,Mozilla Firefox,66,Female,JP,Premium,English,35.19,No,0,Others
2017-03-17 12:00:10.988,2165,HTTP,172.245.113.15,3185,Mozilla Firefox,51,Female,CH,Premium,English,600.16,No,0,Credit Card
2017-03-17 12:00:10.988,4497,HTTP,172.245.1.25,2267,Mozilla Firefox,28,Female,US,Premium,English,0,Yes,2280.646,Cash
2017-03-17 12:00:20.737,2487,HTTP,172.245.14.223,3185,Android App,69,Male,IT,Premium,English,1800.51,No,0,Credit Card
2017-03-17 12:00:20.737,1609,HTTP,172.245.142.78,2267,Chrome,52,Male,US,Premium,English,1500.4,No,0,Debit Card
2017-03-17 12:00:29.734,2941,HTTP,172.245.174.122,3185,Chrome,48,Female,IN,Premium,English,121.98,No,0,Cash
2017-03-17 12:00:29.734,3323,HTTP,172.245.174.122,2267,Chrome,63,Female,IT,Premium,English,81.32,No,0,Credit Card
2017-03-17 12:00:39.784,4321,HTTP,172.245.174.79,3185,Chrome,60,Male,SE,Premium,English,10.46,No,0,Credit Card
2017-03-17 12:00:39.784,4082,HTTP,172.245.174.99,2195,Chrome,21,Female,JP,Premium,English,1500.4,No,0,Debit Card
2017-03-17 12:00:50.372,3702,HTTP,172.245.193.21,3185,Chrome,51,Male,IN,Premium,English,5.23,No,0,Credit Card
2017-03-17 12:00:50.372,2220,HTTP,172.245.194.95,2163,IOS App,54,Female,US,Premium,English,900.24,No,0,Cash
2017-03-17 12:00:59.438,3229,HTTP,172.245.195.155,3185,IOS App,61,Male,RU,Premium,English,143.36,No,0,Others
2017-03-17 12:00:59.438,2168,HTTP,172.245.196.204,2163,IOS App,53,Female,CA,Premium,English,0,Yes,1140.304,Credit Card
2017-03-17 12:01:40.092,3560,HTTP,172.245.82.109,702,IOS App,32,Female,IT,Normal,English,143.36,No,0,Cash
2017-03-17 12:01:40.092,2069,HTTP,172.245.82.109,586,IOS App,32,Female,US,Normal,English,0,Yes,1890,Credit Card
2017-03-17 12:01:40.092,2017,HTTP,172.245.82.38,556,IOS App,26,Male,PR,Normal,English,0,Yes,45.45,Cash
2017-03-17 12:01:40.092,4302,HTTP,172.245.82.9,515,IOS App,18,Female,IT,Normal,English,121.98,No,0,Cash
2017-03-17 12:01:40.104,2083,HTTP,172.245.92.77,561,Microsoft Edge,19,Female,CA,Normal,English,0,Yes,225.06,Debit Card
2017-03-17 12:01:40.104,4308,HTTP,172.245.93.153,589,Microsoft Edge,60,Male,IT,Normal,English,121.98,No,0,Credit Card
2017-03-17 12:01:40.181,3473,HTTP,172.245.99.204,1727,Microsoft Edge,41,Female,RU,Normal,English,60.6,No,0,Cash
2017-03-17 12:01:40.181,2586,HTTP,172.246.248.50,533,Microsoft Edge,27,Female,SE,Normal,English,71.68,No,0,Cash
2017-03-17 12:01:40.576,2290,HTTP,172.246.251.64,561,Microsoft Edge,21,Male,GB,Normal,English,10.46,No,0,Credit Card
2017-03-17 12:01:40.576,1666,HTTP,172.246.253.134,589,Microsoft Edge,64,Female,IT,Normal,English,0,Yes,675.18,Others
2017-03-17 12:01:40.576,1793,HTTP,172.246.72.183,702,Safari,37,Female,US,Normal,English,0,Yes,2677.5,Credit Card
2017-03-17 12:01:40.576,1569,HTTP,172.247.36.6,586,Safari,57,Male,US,Normal,English,900.24,No,0,Credit Card
2017-03-17 12:01:40.576,4907,HTTP,172.249.166.81,556,Safari,52,Female,US,Normal,English,0,Yes,4725,Debit Card
2017-03-17 12:01:40.576,2547,HTTP,172.249.231.217,515,Safari,56,Male,IT,Normal,English,162.64,No,0,Credit Card
2017-03-17 12:01:40.190,3312,HTTP,172.249.73.84,639,Others,64,Male,PL,Normal,English,0,Yes,10.983,Credit Card
2017-03-17 12:01:40.190,4576,HTTP,172.250.25.120,614,Others,30,Male,IT,Normal,English,1800.51,No,0,Credit Card
2017-03-17 12:01:42.058,4844,HTTP,172.251.67.178,1727,Others,25,Male,PL,Normal,English,5.23,No,0,Credit Card
2017-03-17 12:01:42.058,2758,HTTP,172.56.11.512,579,Others,49,Female,CA,Normal,English,900.24,No,0,Cash
2017-03-17 12:01:42.059,1587,HTTP,172.56.11.683,639,Others,24,Male,CO,Normal,English,10.46,No,0,Cash
2017-03-17 12:01:42.059,4636,HTTP,172.56.12.254,614,Others,47,Female,PL,Normal,English,900.24,No,0,Cash
2017-03-17 12:05:38.093,2211,HTTP,172.56.12.360,40,Others,63,Male,CA,Premium,English,71.68,No,0,Credit Card
2017-03-17 12:05:38.093,2278,HTTP,172.56.13.153,46,Others,65,Male,AR,Premium,English,2400.68,No,0,Cash
2017-03-17 12:06:33.393,3503,HTTP,172.56.13.165,46,Others,46,Female,PL,Premium,Russian,1500.4,No,0,Cash
2017-03-17 12:06:33.393,4532,HTTP,172.56.13.171,40,Others,42,Male,IN,Premium,English,2400.68,No,0,Credit Card
2017-03-17 12:04:40.088,2497,HTTP,172.56.13.174,556,Safari,27,Male,KR,Normal,English,20.92,No,0,Others
2017-03-17 12:04:40.088,4863,HTTP,172.56.13.231,515,Safari,39,Female,CA,Normal,English,26.15,No,0,Credit Card
2017-03-17 12:04:40.089,3700,HTTP,172.56.13.248,702,Safari,36,Male,CN,Normal,English,15.69,No,0,Debit Card
2017-03-17 12:04:40.089,3235,HTTP,172.56.14.156,586,Safari,69,Male,AT,Normal,English,0,Yes,225.06,Others
2017-03-17 12:04:40.577,4830,HTTP,172.56.14.21,556,Safari,48,Female,US,Normal,English,900.24,No,0,Debit Card
2017-03-17 12:04:40.577,4272,HTTP,172.56.14.238,515,Safari,34,Male,CA,Normal,English,900.24,No,0,Cash
2017-03-17 12:04:40.578,2676,HTTP,172.56.14.98,702,IOS App,39,Male,SE,Normal,English,0,Yes,1425.38,Others
2017-03-17 12:04:40.578,4654,HTTP,172.56.15.100,586,Microsoft Edge,61,Female,CH,Normal,English,0,Yes,1425.38,Credit Card
2017-03-17 12:05:31.200,2317,UDP  ,172.56.15.18,434,Microsoft Edge,25,Male,IN,Premium,English,71.68,No,0,Cash
2017-03-17 12:05:31.200,4606,ICMP ,172.56.15.55,462,Microsoft Edge,56,Female,IN,Premium,English,1500.4,No,0,Debit Card
2017-03-17 12:08:55.873,1531,HTTP,172.56.16.129,46,IOS App,39,Male,US,Premium,English,71.68,No,0,Others
2017-03-17 12:08:55.873,3854,HTTP,172.56.16.158,40,IOS App,23,Male,NO,Premium,English,0,Yes,675.18,Cash
2017-03-17 12:09:05.200,4372,HTTP,172.56.16.89,46,IOS App,28,Male,IN,Premium,English,0,Yes,675.18,Credit Card
2017-03-17 12:06:40.110,1504,HTTP,172.56.16.98,561,IOS App,64,Female,JP,Normal,English,2100,No,0,Cash
2017-03-17 12:06:40.110,1696,HTTP,172.56.17.167,589,IOS App,60,Female,PL,Normal,English,23.46,No,0,Cash
2017-03-17 12:06:40.196,2460,HTTP,172.56.17.175,1727,Chrome,69,Male,GB,Normal,English,1500.4,No,0,Others
2017-03-17 12:06:40.196,2425,HTTP,172.56.17.194,579,Chrome,49,Female,CA,Normal,English,40.66,No,0,Others
2017-03-17 12:06:40.579,4689,HTTP,172.56.17.202,561,Chrome,37,Female,SE,Normal,English,121.98,No,0,Credit Card
2017-03-17 12:06:40.579,2436,HTTP,172.56.17.242,589,Chrome,35,Female,JP,Normal,English,0,Yes,114.688,Cash
2017-03-17 12:06:40.707,3927,HTTP,172.56.17.89,1727,Chrome,60,Female,CH,Normal,English,203.3,No,0,Debit Card
2017-03-17 12:06:40.707,4692,HTTP,172.56.17.9,579,Chrome,56,Male,ZA,Normal,English,0,Yes,28.462,Cash
2017-03-17 12:09:44.775,1723,HTTP,172.56.19.170,40,Chrome,25,Male,CA,Premium,English,46.92,No,0,Cash
2017-03-17 12:09:44.775,3851,HTTP,172.56.2.119,46,Chrome,60,Female,AT,Premium,English,60.6,No,0,Debit Card
2017-03-17 12:10:04.232,2288,HTTP,172.56.21.33,46,Chrome,63,Female,CA,Premium,English,0,Yes,1140.304,Cash
2017-03-17 12:10:04.232,2255,HTTP,172.56.2.286,40,Chrome,28,Female,NO,Premium,English,5.23,No,0,Credit Card
2017-03-17 12:07:40.087,3804,HTTP,172.56.2.323,702,Others,56,Female,CA,Normal,English,0,Yes,10.605,Cash
2017-03-17 12:07:40.087,2378,HTTP,172.56.22.52,586,Others,31,Female,MX,Normal,English,3000.85,No,0,Cash
2017-03-17 12:07:40.087,3119,HTTP,172.56.23.480,556,Others,49,Male,CA,Normal,English,40.66,No,0,Others
2017-03-17 12:07:40.087,3302,HTTP,172.56.23.561,515,Others,27,Female,IT,Normal,English,1500.4,No,0,Others
2017-03-17 12:07:40.580,4455,HTTP,172.56.26.682,556,Others,19,Female,US,Normal,English,1800.51,No,0,Cash
2017-03-17 12:07:40.580,4404,HTTP,172.56.26.825,515,Others,51,Male,US,Normal,English,5.23,No,0,Others
2017-03-17 12:07:40.580,4227,HTTP,172.56.27.171,702,Mozilla Firefox,29,Male,US,Normal,English,40.66,No,0,Debit Card
2017-03-17 12:07:40.580,2943,HTTP,172.56.27.188,586,Mozilla Firefox,34,Female,IT,Normal,English,1050,No,0,Cash
2017-03-17 12:07:42.143,1687,HTTP,172.56.27.247,639,Mozilla Firefox,57,Male,RU,Normal,English,26.15,No,0,Cash
2017-03-17 12:07:42.143,4969,HTTP,172.56.27.253,614,Mozilla Firefox,54,Female,RU,Normal,English,600.17,No,0,Credit Card
2017-03-17 12:07:42.365,2817,HTTP,172.56.27.40,639,Mozilla Firefox,36,Male,JP,Normal,English,71.68,No,0,Cash
2017-03-17 12:07:42.365,3692,HTTP,172.56.28.40,614,Mozilla Firefox,28,Female,IT,Normal,English,0,Yes,28.462,Credit Card
2017-03-17 12:10:54.260,3870,HTTP,172.56.30.476,46,Android App,25,Female,US,Premium,English,0,Yes,28.462,Cash
2017-03-17 12:10:54.260,2543,HTTP,172.56.30.563,40,Android App,44,Female,IT,Premium,English,20.92,No,0,Credit Card
2017-03-17 12:11:45.264,3655,HTTP,172.56.31.100,46,Android App,42,Female,CA,Premium,English,203.3,No,0,Cash
2017-03-17 12:11:45.264,2439,HTTP,172.56.31.183,40,Android App,37,Female,JP,Premium,English,143.36,No,0,Cash
2017-03-17 12:12:05.459,1672,HTTP,172.56.31.225,46,Android App,54,Male,IT,Premium,English,35.84,No,0,Cash
2017-03-17 12:12:05.459,2607,HTTP,172.56.3.124,40,Android App,52,Male,IT,Premium,English,26.15,No,0,Cash
2017-03-17 12:12:17.766,4185,HTTP,172.56.32.191,120,Android App,32,Female,US,Premium,English,0,Yes,675.18,Cash
2017-03-17 12:12:17.766,3613,HTTP,172.56.34.232,144,Android App,38,Female,CA,Premium,English,900.24,No,0,Debit Card
2017-03-17 12:13:16.566,4010,HTTP,172.56.35.119,46,Android App,54,Male,CN,Premium,English,15.69,No,0,Cash
2017-03-17 12:13:16.566,4800,HTTP,172.56.35.176,40,Android App,51,Female,CN,Premium,English,35.19,No,0,Debit Card
2017-03-17 12:10:40.086,3504,HTTP,172.56.35.177,556,Android App,23,Male,ZA,Normal,English,0,Yes,3.661,Others
2017-03-17 12:10:40.086,2082,HTTP,172.56.35.92,515,Android App,28,Female,IT,Normal,English,600.17,No,0,Debit Card
2017-03-17 12:10:40.087,3870,HTTP,172.56.36.140,702,Android App,45,Male,CA,Normal,English,121.98,No,0,Debit Card
2017-03-17 12:10:40.087,2361,HTTP,172.56.37.232,586,Android App,43,Female,CN,Normal,English,0,Yes,80.64,Debit Card
2017-03-17 12:10:40.576,2696,HTTP,172.56.38.175,702,Android App,56,Female,US,Normal,English,3000.85,No,0,Others
2017-03-17 12:10:40.576,2432,HTTP,172.56.39.154,586,Android App,55,Female,CA,Normal,English,0,Yes,10.605,Cash
2017-03-17 12:10:40.577,3484,HTTP,172.56.39.202,556,Android App,42,Female,AR,Normal,English,0,Yes,1425.38,Cash
2017-03-17 12:10:40.577,3196,HTTP,172.56.39.73,515,Android App,47,Male,GB,Normal,English,0,Yes,162.64,Debit Card
2017-03-17 12:14:12.989,2507,HTTP,172.56.39.93,46,Android App,28,Female,DE,Premium,English,107.52,No,0,Credit Card
2017-03-17 12:14:12.989,4109,HTTP,172.56.39.94,40,Android App,22,Male,US,Premium,English,121.98,No,0,Debit Card
2017-03-17 12:11:40.108,4072,HTTP,172.56.40.306,561,Android App,64,Male,IN,Normal,English,600.16,No,0,Credit Card
2017-03-17 12:11:40.108,3008,HTTP,172.56.40.344,589,Android App,22,Male,IN,Normal,English,143.36,No,0,Credit Card
2017-03-17 12:11:40.194,4797,HTTP,172.56.41.40,1727,Chrome,18,Female,IN,Normal,English,600.16,No,0,Cash
2017-03-17 12:11:40.194,2008,HTTP,172.56.42.386,579,Mozilla Firefox,18,Female,IN,Normal,English,2100,No,0,Credit Card
2017-03-17 12:11:40.579,2567,HTTP,172.56.42.515,561,Mozilla Firefox,40,Female,PL,Normal,English,46.92,No,0,Credit Card
2017-03-17 12:11:40.579,3074,HTTP,172.56.4.461,589,Mozilla Firefox,39,Female,GB,Normal,English,0,Yes,675.18,Cash
2017-03-17 12:11:40.704,1931,HTTP,172.56.4.640,1727,Mozilla Firefox,63,Female,CA,Normal,English,0,Yes,2677.5,Cash
2017-03-17 12:11:40.704,2039,HTTP,172.56.5.221,579,Mozilla Firefox,45,Female,SE,Normal,English,900.24,No,0,Credit Card
2017-03-17 12:14:44.315,2308,HTTP,172.56.5.40,46,Mozilla Firefox,21,Female,JP,Premium,English,15.69,No,0,Cash
2017-03-17 12:14:44.315,2731,HTTP,172.56.5.88,40,Mozilla Firefox,33,Male,CH,Premium,English,81.32,No,0,Debit Card
2017-03-17 12:11:50.166,2113,UDP  ,172.56.6.195,46,Mozilla Firefox,27,Female,ZA,Premium,English,0,Yes,56.8125,Cash
2017-03-17 12:11:50.166,2004,ICMP ,172.56.7.261,73,Mozilla Firefox,34,Male,CA,Premium,English,15.15,No,0,Cash
2017-03-17 12:11:50.166,2029,UDP  ,172.56.7.263,46,Mozilla Firefox,45,Female,AT,Premium,English,20.92,No,0,Cash
2017-03-17 12:11:50.166,2973,ICMP ,172.58.104.189,73,Android App,40,Male,CA,Premium,English,179.2,No,0,Cash
2017-03-17 12:15:07.105,2163,HTTP,172.58.104.202,46,Chrome,27,Female,NO,Premium,English,143.36,No,0,Debit Card
2017-03-17 12:15:07.105,2531,HTTP,172.58.104.229,40,Chrome,29,Female,CA,Premium,English,900.24,No,0,Others
2017-03-17 12:16:06.636,3300,HTTP,172.58.104.60,46,Chrome,19,Female,MX,Premium,English,0,Yes,143.36,Credit Card
2017-03-17 12:16:06.636,1879,HTTP,172.58.105.179,40,Chrome,68,Female,CA,Premium,English,1500.4,No,0,Credit Card
2017-03-17 12:16:35.583,4030,HTTP,172.58.105.262,46,Chrome,47,Female,IT,Premium,English,15.69,No,0,Debit Card
2017-03-17 12:16:35.583,3008,HTTP,172.58.107.721,40,Chrome,41,Female,US,Premium,English,11.73,No,0,Credit Card
2017-03-17 12:13:40.087,2696,HTTP,172.58.107.897,556,IOS App,47,Female,US,Normal,English,10.46,No,0,Cash
2017-03-17 12:13:40.087,4893,HTTP,172.58.110.146,515,IOS App,26,Male,US,Normal,English,5250,No,0,Cash
2017-03-17 12:13:40.087,4574,HTTP,172.58.110.169,742,IOS App,66,Female,IT,Normal,English,1500.4,No,0,Debit Card
2017-03-17 12:13:40.087,4502,HTTP,172.58.110.239,632,IOS App,69,Female,RU,Normal,English,5250,No,0,Debit Card
2017-03-17 12:13:40.576,3374,HTTP,172.58.111.38,702,IOS App,68,Male,RU,Normal,English,1800.51,No,0,Cash
2017-03-17 12:13:40.576,3244,HTTP,172.58.136.175,586,IOS App,40,Female,JP,Normal,English,20.92,No,0,Debit Card
2017-03-17 12:13:40.577,2887,HTTP,172.58.137.199,556,IOS App,67,Male,IT,Normal,English,20.92,No,0,Others
2017-03-17 12:13:40.577,2206,HTTP,172.58.139.188,515,Microsoft Edge,32,Female,US,Normal,English,5.23,No,0,Cash
2017-03-17 12:13:42.264,4666,HTTP,172.58.139.69,639,Microsoft Edge,66,Female,IT,Normal,English,0,Yes,675.18,Cash
2017-03-17 12:13:42.264,4145,HTTP,172.58.139.96,614,Microsoft Edge,24,Male,CA,Normal,English,203.3,No,0,Cash
2017-03-17 12:13:42.533,3353,HTTP,172.58.140.148,639,Microsoft Edge,63,Male,JP,Normal,English,900.24,No,0,Cash
2017-03-17 12:13:42.533,1948,HTTP,172.58.140.238,614,Microsoft Edge,38,Female,IT,Normal,English,1050,No,0,Cash
2017-03-17 12:16:58.967,3606,HTTP,172.58.140.48,40,Microsoft Edge,22,Male,IT,Premium,English,0,Yes,50.176,Debit Card
2017-03-17 12:16:58.967,2179,HTTP,172.58.144.450,46,Safari,19,Female,US,Premium,English,40.66,No,0,Cash
2017-03-17 12:18:25.591,2127,HTTP,172.58.144.524,1821,Safari,47,Male,CA,Premium,English,600.17,No,0,Others
2017-03-17 12:18:25.591,4342,HTTP,172.58.145.155,2737,Safari,57,Male,CN,Premium,English,75.75,No,0,Credit Card
2017-03-17 12:19:12.194,4124,HTTP,172.58.145.169,46,Safari,68,Female,CN,Premium,English,0,Yes,50.176,Cash
2017-03-17 12:19:12.194,4936,HTTP,172.58.145.215,40,Others,50,Male,ZA,Premium,English,0,Yes,3780,Credit Card
2017-03-17 12:16:40.090,4628,HTTP,172.58.145.64,702,Others,21,Male,IT,Normal,English,0,Yes,225.06,Cash
2017-03-17 12:16:40.090,1578,HTTP,172.58.145.99,586,Others,43,Female,CA,Normal,English,11.73,No,0,Cash
2017-03-17 12:16:40.091,4643,HTTP,172.58.152.6,556,Others,31,Male,CN,Normal,English,15.69,No,0,Credit Card
2017-03-17 12:16:40.091,2246,HTTP,172.58.153.103,515,Others,35,Male,US,Normal,English,203.3,No,0,Credit Card
2017-03-17 12:16:40.099,4536,HTTP,172.58.153.163,561,Others,42,Female,CA,Normal,English,121.98,No,0,Credit Card
2017-03-17 12:16:40.099,3807,HTTP,172.58.153.242,589,Others,52,Female,AR,Normal,English,0,Yes,675.18,Cash
2017-03-17 12:16:40.579,4604,HTTP,172.58.153.49,561,Others,58,Female,GB,Normal,English,0,Yes,28.462,Cash
2017-03-17 12:16:40.579,3743,HTTP,172.58.153.82,589,Others,40,Male,DE,Normal,English,600.16,No,0,Credit Card
2017-03-17 12:16:40.579,3509,HTTP,172.58.168.286,702,Others,41,Female,US,Normal,English,40.66,No,0,Credit Card
2017-03-17 12:16:40.579,1660,HTTP,172.58.168.304,586,Safari,29,Male,IN,Normal,English,5.23,No,0,Cash
2017-03-17 12:16:40.579,3939,HTTP,172.58.169.179,556,Safari,28,Female,CA,Normal,English,162.64,No,0,Cash
2017-03-17 12:16:40.579,4191,HTTP,172.58.169.250,515,Safari,58,Male,AR,Normal,English,60.6,No,0,Cash
2017-03-17 12:19:41.674,3295,HTTP,172.58.171.70,40,Safari,54,Female,PL,Premium,English,81.32,No,0,Credit Card
2017-03-17 12:19:41.674,3696,HTTP,172.58.172.103,46,Safari,24,Male,IN,Premium,English,40.66,No,0,Credit Card
2017-03-17 12:16:42.009,3290,HTTP,172.58.172.162,1726,Safari,50,Male,KR,Normal,English,23.46,No,0,Credit Card
2017-03-17 12:16:42.009,3553,HTTP,172.58.172.22,579,IOS App,64,Female,CA,Normal,English,600.17,No,0,Cash
2017-03-17 12:16:42.142,4732,HTTP,172.58.184.89,1726,Microsoft Edge,36,Female,CN,Normal,English,5.23,No,0,Credit Card
2017-03-17 12:16:42.142,3034,HTTP,172.58.185.385,579,Microsoft Edge,62,Female,AT,Normal,English,0,Yes,1140.304,Credit Card
2017-03-17 12:19:41.919,4866,HTTP,172.58.185.431,92,Microsoft Edge,34,Female,US,Premium,English,5.23,No,0,Others
2017-03-17 12:19:41.919,2669,HTTP,172.58.19.164,44,IOS App,39,Female,CA,Premium,English,40.66,No,0,Debit Card
2017-03-17 12:20:02.158,1924,HTTP,172.58.200.166,46,IOS App,50,Female,SE,Premium,English,30.3,No,0,Cash
2017-03-17 12:20:02.158,3922,HTTP,172.58.200.196,40,IOS App,53,Female,CH,Premium,English,600.17,No,0,Credit Card
2017-03-17 12:20:02.265,1766,HTTP,172.58.200.225,46,IOS App,48,Male,IN,Premium,English,203.3,No,0,Cash
2017-03-17 12:20:02.265,4376,HTTP,172.58.201.562,40,IOS App,65,Female,IN,Premium,English,0,Yes,130.112,Others
2017-03-17 12:20:05.098,4091,HTTP,172.58.201.699,40,Chrome,58,Male,US,Premium,English,0,Yes,162.64,Cash
2017-03-17 12:20:05.098,3426,HTTP,172.58.216.10,46,Chrome,35,Male,NO,Premium,English,1500.4,No,0,Credit Card
2017-03-17 12:20:18.851,2793,HTTP,172.58.216.163,40,Chrome,27,Male,IN,Premium,English,900.24,No,0,Cash
2017-03-17 12:20:18.851,3262,HTTP,172.58.216.226,46,Chrome,47,Male,JP,Premium,English,107.52,No,0,Credit Card
2017-03-17 12:20:44.177,4324,HTTP,172.58.216.43,46,Chrome,66,Female,PL,Premium,English,203.3,No,0,Credit Card
2017-03-17 12:20:44.177,2974,HTTP,172.58.216.68,40,Chrome,36,Male,GB,Premium,English,40.66,No,0,Cash
2017-03-17 12:20:46.404,2311,HTTP,172.58.216.84,46,Chrome,25,Female,CA,Premium,English,1500.4,No,0,Cash
2017-03-17 12:20:46.404,1977,HTTP,172.58.217.252,40,Chrome,45,Female,SE,Premium,English,600.16,No,0,Debit Card
2017-03-17 12:21:17.492,4913,HTTP,172.58.22.318,46,Chrome,60,Male,JP,Premium,English,3000.85,No,0,Cash
2017-03-17 12:21:17.492,1657,HTTP,172.58.22.348,40,Chrome,65,Female,CH,Premium,English,5.23,No,0,Cash
2017-03-17 12:22:05.453,1806,HTTP,172.58.23.119,46,Others,62,Female,ZA,Premium,English,203.3,No,0,Debit Card
2017-03-17 12:22:05.453,2944,HTTP,172.58.24.141,40,Others,40,Female,CA,Premium,English,81.32,No,0,Others
2017-03-17 12:19:40.091,4776,HTTP,172.58.24.18,556,Others,23,Female,AT,Normal,English,2400.68,No,0,Credit Card
2017-03-17 12:19:40.091,2841,HTTP,172.58.24.213,515,Others,22,Male,CA,Normal,English,600.16,No,0,Debit Card
2017-03-17 12:19:40.091,3217,HTTP,172.58.24.244,702,Others,43,Male,NO,Normal,English,1500.4,No,0,Cash
2017-03-17 12:19:40.091,4638,HTTP,172.58.25.258,586,Others,26,Female,CA,Normal,English,0,Yes,1140.304,Credit Card
2017-03-17 12:19:40.578,3568,HTTP,172.58.25.375,702,Mozilla Firefox,27,Male,MX,Normal,Spanish,600.16,No,0,Cash
2017-03-17 12:19:40.578,3663,HTTP,172.58.33.628,586,Mozilla Firefox,29,Female,CA,Normal,English,0,Yes,675.18,Credit Card
2017-03-17 12:19:40.578,4819,HTTP,172.58.33.848,556,Mozilla Firefox,41,Female,IT,Normal,English,23.46,No,0,Cash
2017-03-17 12:19:40.578,3385,HTTP,172.58.40.524,515,Mozilla Firefox,38,Female,US,Normal,English,143.36,No,0,Credit Card
2017-03-17 12:19:41.852,4551,HTTP,172.58.40.615,639,Mozilla Firefox,28,Female,US,Normal,English,71.68,No,0,Others
2017-03-17 12:19:41.852,3536,HTTP,172.58.41.197,614,Mozilla Firefox,47,Male,US,Normal,English,900.24,No,0,Credit Card
2017-03-17 12:19:42.002,3936,HTTP,172.58.56.166,639,Android App,36,Female,IT,Normal,English,0,Yes,450.12,Cash
2017-03-17 12:19:42.002,2363,HTTP,172.58.56.249,614,Android App,37,Male,RU,Normal,English,60.6,No,0,Credit Card
